id,name,sex,age,height,weight,country,year,season,sport,event,medal,athletes,totalmedals,topathletes
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,21,170.0,59.0,Australia,2000,Summer,Softball,Softball Women's Softball,Bronze,880,1,0
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,25,170.0,59.0,Australia,2004,Summer,Softball,Softball Women's Softball,Silver,898,1,0
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,29,170.0,59.0,Australia,2008,Summer,Softball,Softball Women's Softball,Bronze,932,1,0
2877,"Katherine Fiona ""Kate"" Allenby",F,26,177.0,72.0,Great Britain,2000,Summer,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze,880,1,0
2892,Ade Franci Alleyne-Forte,M,23,180.0,73.0,Trinidad and Tobago,2012,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1023,1,0
2930,Carmela Allucci,F,34,167.0,60.0,Italy,2004,Summer,Water Polo,Water Polo Women's Water Polo,Gold,898,1,1
3012,Nicolas Alnoudji,M,20,180.0,80.0,Cameroon,2000,Summer,Football,Football Men's Football,Gold,1124,1,1
3029,Jessica Alonso Bernardo,F,28,172.0,65.0,Spain,2012,Summer,Handball,Handball Women's Handball,Bronze,918,1,0
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23,164.0,52.0,Russia,2012,Summer,Boxing,Boxing Men's Flyweight,Bronze,1023,1,0
3055,Glory Alozie Oluchi,F,22,155.0,51.0,Nigeria,2000,Summer,Athletics,Athletics Women's 100 metres Hurdles,Silver,880,1,0
3070,Malin Therse Alshammar,F,23,180.0,64.0,Sweden,2000,Summer,Swimming,Swimming Women's 50 metres Freestyle,Silver,880,1,0
3070,Malin Therse Alshammar,F,23,180.0,64.0,Sweden,2000,Summer,Swimming,Swimming Women's 100 metres Freestyle,Silver,880,1,0
3070,Malin Therse Alshammar,F,23,180.0,64.0,Sweden,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,880,1,0
3077,Ida Alstad,F,27,172.0,60.0,Norway,2012,Summer,Handball,Handball Women's Handball,Gold,918,1,1
3077,Ida Alstad,F,31,172.0,60.0,Norway,2016,Summer,Handball,Handball Women's Handball,Bronze,969,1,1
3093,Lutz Altepost,M,26,193.0,92.0,Germany,2008,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,1116,1,0
3147,Cristin Andrs lvarez Valenzuela,M,20,173.0,62.0,Chile,2000,Summer,Football,Football Men's Football,Bronze,1124,1,0
3174,Lzaro Jorge lvarez Estrada,M,21,173.0,60.0,Cuba,2012,Summer,Boxing,Boxing Men's Bantamweight,Bronze,1023,1,0
3174,Lzaro Jorge lvarez Estrada,M,25,173.0,60.0,Cuba,2016,Summer,Boxing,Boxing Men's Lightweight,Bronze,1054,1,0
3206,Yuri Alvear Orjuela,F,26,176.0,70.0,Colombia,2012,Summer,Judo,Judo Women's Middleweight,Bronze,918,1,0
3206,Yuri Alvear Orjuela,F,30,176.0,70.0,Colombia,2016,Summer,Judo,Judo Women's Middleweight,Silver,969,1,0
3227,Thiago Soares Alves,M,25,194.0,88.0,Brazil,2012,Summer,Volleyball,Volleyball Men's Volleyball,Silver,1023,1,0
3240,Mohamed Aly Reda,M,29,190.0,91.0,Egypt,2004,Summer,Boxing,Boxing Men's Super-Heavyweight,Silver,1103,1,0
3249,Maksim Nikolayevich Alyoshin,M,21,166.0,63.0,Russia,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1124,1,0
3281,Simona Amnar (-Tabr),F,20,158.0,44.0,Romania,2000,Summer,Gymnastics,Gymnastics Women's Individual All-Around,Gold,880,1,2
3281,Simona Amnar (-Tabr),F,20,158.0,44.0,Romania,2000,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,880,1,2
3281,Simona Amnar (-Tabr),F,20,158.0,44.0,Romania,2000,Summer,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,880,1,2
3308,Catello Amarante,M,24,177.0,73.0,Italy,2004,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,1103,1,0
3324,"Pablo ""Pol"" Amat Escud",M,30,183.0,78.0,Spain,2008,Summer,Hockey,Hockey Men's Hockey,Silver,1116,1,0
3329,Serena Bibiana Amato,F,26,170.0,63.0,Argentina,2000,Summer,Sailing,Sailing Women's One Person Dinghy,Bronze,880,1,0
3335,Ivn Amaya Carazo,M,22,188.0,85.0,Spain,2000,Summer,Football,Football Men's Football,Silver,1124,1,0
3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19,187.0,70.0,Nigeria,2008,Summer,Football,Football Men's Football,Silver,1116,1,0
3363,Christie Ambrosi,F,23,172.0,70.0,United States,2000,Summer,Softball,Softball Women's Softball,Gold,880,1,1
3461,Salvatore Amitrano,M,28,184.0,73.0,Italy,2004,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,1103,1,0
3507,Vanessa Amors Quiles,F,29,165.0,62.0,Spain,2012,Summer,Handball,Handball Women's Handball,Bronze,918,1,0
3512,Nijel Carlos Amilfitano Amos,M,18,179.0,60.0,Botswana,2012,Summer,Athletics,Athletics Men's 800 metres,Silver,1023,1,0
3519,Roman Amoyan,M,24,158.0,55.0,Armenia,2008,Summer,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,1116,1,0
3537,Marwa Al-Amri,F,27,160.0,58.0,Tunisia,2016,Summer,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze,969,1,0
3561,Stanley Amuzie,M,20,171.0,85.0,Nigeria,2016,Summer,Football,Football Men's Football,Bronze,1054,1,0
3566,An Ba-Ul,M,22,169.0,66.0,South Korea,2016,Summer,Judo,Judo Men's Half-Lightweight,Silver,1054,1,0
3589,An Jeong-Hwa,F,27,162.0,62.0,South Korea,2008,Summer,Handball,Handball Women's Handball,Bronze,932,1,0
3593,An Kum-Ae,F,28,160.0,52.0,North Korea,2008,Summer,Judo,Judo Women's Half-Lightweight,Silver,932,1,1
3593,An Kum-Ae,F,32,160.0,52.0,North Korea,2012,Summer,Judo,Judo Women's Half-Lightweight,Gold,918,1,1
3635,Tatyana Vasilyevna Ananko,F,16,171.0,52.0,Belarus,2000,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,880,1,0
3659,Mario Ani,M,20,195.0,84.0,Croatia,2004,Summer,Tennis,Tennis Men's Doubles,Bronze,1103,1,0
3672,milie Andol,F,28,170.0,97.0,France,2016,Summer,Judo,Judo Women's Heavyweight,Gold,969,1,1
3691,Anne Dsane Andersen,F,23,183.0,86.0,Denmark,2016,Summer,Rowing,Rowing Women's Coxless Pairs,Bronze,969,1,0
3701,Camilla Rseler Andersen,F,27,169.0,65.0,Denmark,2000,Summer,Handball,Handball Women's Handball,Gold,880,1,1
3756,Kristine Andersen,F,28,172.0,72.0,Denmark,2004,Summer,Handball,Handball Women's Handball,Gold,898,1,1
3761,Mads Christian Kruse Andersen,M,30,187.0,75.0,Denmark,2008,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,1116,1,1
3789,nderson Lus de Abreu Oliveira,M,20,176.0,77.0,Brazil,2008,Summer,Football,Football Men's Football,Bronze,1116,1,0
3790,Anderson de Oliveira Rodrigues,M,30,190.0,95.0,Brazil,2004,Summer,Volleyball,Volleyball Men's Volleyball,Gold,1103,1,1
3790,Anderson de Oliveira Rodrigues,M,34,190.0,95.0,Brazil,2008,Summer,Volleyball,Volleyball Men's Volleyball,Silver,1116,1,1
3792,Alyssa Jean Anderson,F,21,173.0,64.0,United States,2012,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,918,1,1
3793,Andrea Arlene Anderson (-Bolder),F,22,164.0,61.0,United States,2000,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,880,1,1
3797,Brett Franklin Anderson,M,20,193.0,104.0,United States,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,1116,1,0
3803,Craig Anthony Anderson,M,23,187.0,86.0,Australia,2004,Summer,Baseball,Baseball Men's Baseball,Silver,1103,1,0
3820,Haley Danita Anderson,F,20,178.0,68.0,United States,2012,Summer,Swimming,Swimming Women's 10 kilometres Open Water,Silver,918,1,0
3845,"Matthew John ""Matt"" Anderson",M,29,202.0,100.0,United States,2016,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,1054,1,0
3936,Jonna Andersson,F,23,167.0,61.0,Sweden,2016,Summer,Football,Football Women's Football,Silver,969,1,0
3939,Kim Verner Andersson,M,29,200.0,105.0,Sweden,2012,Summer,Handball,Handball Men's Handball,Silver,1023,1,0
3954,Per Magnus Andersson,M,34,180.0,80.0,Sweden,2000,Summer,Handball,Handball Men's Handball,Silver,1124,1,0
3959,Erik Mattias Andersson,M,34,186.0,95.0,Sweden,2012,Summer,Handball,Handball Men's Handball,Silver,1023,1,0
4014,Kozue Ando,F,30,164.0,57.0,Japan,2012,Summer,Football,Football Women's Football,Silver,918,1,0
4018,Misako Ando,F,29,163.0,60.0,Japan,2000,Summer,Softball,Softball Women's Softball,Silver,880,1,0
4021,Yuya Ando,M,26,183.0,89.0,Japan,2004,Summer,Baseball,Baseball Men's Baseball,Bronze,1103,1,0
4101,Andria Suntaque,F,26,175.0,65.0,Brazil,2004,Summer,Football,Football Women's Football,Silver,898,1,0
4101,Andria Suntaque,F,30,175.0,65.0,Brazil,2008,Summer,Football,Football Women's Football,Silver,932,1,0
4179,Vladimir Vasilyevich Andreyev,M,34,170.0,58.0,Russia,2000,Summer,Athletics,Athletics Men's 20 kilometres Walk,Bronze,1124,1,0
4207,Michel Andrieux,M,33,192.0,92.0,France,2000,Summer,Rowing,Rowing Men's Coxless Pairs,Gold,1124,1,1
4211,Valeriy Oleksandrovych Andriitsev,M,25,181.0,97.0,Ukraine,2012,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,1023,1,0
4240,Yekaterina Sergeyevna Andryushina,F,22,185.0,70.0,Russia,2008,Summer,Handball,Handball Women's Handball,Silver,932,1,0
4243,Robert Sebastian Andrzejuk,M,33,179.0,75.0,Poland,2008,Summer,Fencing,"Fencing Men's epee, Team",Silver,1116,1,0
4320,Nadine Marejke Angerer,F,29,174.0,70.0,Germany,2008,Summer,Football,Football Women's Football,Bronze,932,1,0
4356,Miguel ngel Angulo Valderrey,M,23,175.0,70.0,Spain,2000,Summer,Football,Football Men's Football,Silver,1124,1,0
4369,Victor Chinedu Anichebe,M,20,192.0,94.0,Nigeria,2008,Summer,Football,Football Men's Football,Silver,1116,1,0
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178.0,63.0,Russia,2000,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,880,1,0
4418,Alyson Regina Annan,F,27,162.0,65.0,Australia,2000,Summer,Hockey,Hockey Women's Hockey,Gold,880,1,1
4435,Noriko Anno,F,28,162.0,76.0,Japan,2004,Summer,Judo,Judo Women's Half-Heavyweight,Gold,898,1,1
4447,Roman Sergeyevich Anoshkin,M,28,192.0,95.0,Russia,2016,Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,1054,1,0
4449,Sajjad Anoushiravani Hamlabad,M,28,192.0,105.0,Iran,2012,Summer,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver,1023,1,0
4462,Michel Ansermet,M,35,178.0,72.0,Switzerland,2000,Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver,1124,1,0
4466,Giselle Anne Ansley,F,24,176.0,73.0,Great Britain,2016,Summer,Hockey,Hockey Women's Hockey,Gold,969,1,1
4505,Carmelo Kyan Anthony,M,20,203.0,109.0,United States,2004,Summer,Basketball,Basketball Men's Basketball,Bronze,1103,1,3
4505,Carmelo Kyan Anthony,M,24,203.0,109.0,United States,2008,Summer,Basketball,Basketball Men's Basketball,Gold,1116,1,3
4505,Carmelo Kyan Anthony,M,28,203.0,109.0,United States,2012,Summer,Basketball,Basketball Men's Basketball,Gold,1023,1,3
4505,Carmelo Kyan Anthony,M,32,203.0,109.0,United States,2016,Summer,Basketball,Basketball Men's Basketball,Gold,1054,1,3
4515,"Michael E. ""Mike"" Anti",M,40,173.0,73.0,United States,2004,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,1103,1,0
4569,Mariela Andrea Antoniska Arrondo,F,25,170.0,70.0,Argentina,2000,Summer,Hockey,Hockey Women's Hockey,Silver,880,1,0
4569,Mariela Andrea Antoniska Arrondo,F,29,170.0,70.0,Argentina,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,898,1,0
4575,Oleg Antonov,M,28,198.0,88.0,Italy,2016,Summer,Volleyball,Volleyball Men's Volleyball,Silver,1054,1,0
4577,Semyon Sergeyevich Antonov,M,23,202.0,97.0,Russia,2012,Summer,Basketball,Basketball Men's Basketball,Bronze,1023,1,0
4585,Olena Anatolivna Antonova,F,36,180.0,95.0,Ukraine,2008,Summer,Athletics,Athletics Women's Discus Throw,Bronze,932,1,0
4613,Nataliya Nikolayevna Antyukh,F,23,182.0,69.0,Russia,2004,Summer,Athletics,Athletics Women's 400 metres,Bronze,898,1,1
4613,Nataliya Nikolayevna Antyukh,F,23,182.0,69.0,Russia,2004,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,898,1,1
4613,Nataliya Nikolayevna Antyukh,F,31,182.0,69.0,Russia,2012,Summer,Athletics,Athletics Women's 400 metres Hurdles,Gold,918,1,1
4613,Nataliya Nikolayevna Antyukh,F,31,182.0,69.0,Russia,2012,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,918,1,1
4674,Eref Apak,M,22,184.0,120.0,Turkey,2004,Summer,Athletics,Athletics Men's Hammer Throw,Bronze,1103,1,0
4675,Nikolay Sergeyevich Apalikov,M,29,203.0,105.0,Russia,2012,Summer,Volleyball,Volleyball Men's Volleyball,Gold,1023,1,1
4676,Onyekachi Apam,M,21,180.0,79.0,Nigeria,2008,Summer,Football,Football Men's Football,Silver,1116,1,0
4720,Tessa Appeldoorn,F,27,177.0,71.0,Netherlands,2000,Summer,Rowing,Rowing Women's Coxed Eights,Silver,880,1,0
4724,Emilia Elisabeth Appelqvist,F,26,168.0,65.0,Sweden,2016,Summer,Football,Football Women's Football,Silver,969,1,0
4757,Javier Ignacio Aquino Carmona,M,22,165.0,62.0,Mexico,2012,Summer,Football,Football Men's Football,Gold,1023,1,1
4763,Reyhan Arabacolu,M,21,170.0,77.0,Turkey,2004,Summer,Weightlifting,Weightlifting Men's Middleweight,Bronze,1103,1,0
4779,Lorenzo Aragon Armenteros,M,30,163.0,69.0,Cuba,2004,Summer,Boxing,Boxing Men's Welterweight,Silver,1103,1,0
4780,Yosvany Aragn Rodrguez,M,26,186.0,92.0,Cuba,2000,Summer,Baseball,Baseball Men's Baseball,Silver,1124,1,0
4782,Hirooki Arai,M,28,180.0,62.0,Japan,2016,Summer,Athletics,Athletics Men's 50 kilometres Walk,Bronze,1054,1,0
4801,Erika Araki,F,27,186.0,78.0,Japan,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,918,1,0
4841,Daniel Aranzubia Aguado,M,20,184.0,75.0,Spain,2000,Summer,Football,Football Men's Football,Silver,1124,1,0
4859,Adriana dos Santos Arajo,F,30,167.0,60.0,Brazil,2012,Summer,Boxing,Boxing Women's Lightweight,Bronze,918,1,0
4860,Alexandra Araujo,F,32,167.0,67.0,Italy,2004,Summer,Water Polo,Water Polo Women's Water Polo,Gold,898,1,1
4891,Eduard Arbs Borras,M,25,174.0,70.0,Spain,2008,Summer,Hockey,Hockey Men's Hockey,Silver,1116,1,0
4921,Simon David Archer,M,27,189.0,86.0,Great Britain-2,2000,Summer,Badminton,Badminton Mixed Doubles,Bronze,1124,1,0
4928,Katie Louise Archibald,F,22,178.0,70.0,Great Britain,2016,Summer,Cycling,Cycling Women's Team Pursuit,Gold,969,1,1
4977,Yordanis Arencibia Verdecia,M,24,167.0,66.0,Cuba,2004,Summer,Judo,Judo Men's Half-Lightweight,Bronze,1103,1,0
4977,Yordanis Arencibia Verdecia,M,28,167.0,66.0,Cuba,2008,Summer,Judo,Judo Men's Half-Lightweight,Bronze,1116,1,0
5023,Joahnys Oscar Argilagos Prez,M,19,152.0,49.0,Cuba,2016,Summer,Boxing,Boxing Men's Light-Flyweight,Bronze,1054,1,0
5074,Magomed Davudovich Aripgadzhiyev,M,26,185.0,81.0,Belarus,2004,Summer,Boxing,Boxing Men's Light-Heavyweight,Silver,1103,1,0
5093,William Peixoto Arjona,M,37,186.0,78.0,Brazil,2016,Summer,Volleyball,Volleyball Men's Volleyball,Gold,1054,1,1
5102,Anna Valeryevna Arkhipova,F,31,176.0,63.0,Russia,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,898,1,0
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168.0,55.0,Great Britain,2012,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,918,1,0
5150,Aaron Nigel Armstrong,M,30,173.0,70.0,Trinidad and Tobago,2008,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1116,1,1
5152,"Elizabeth ""Betsey"" Armstrong",F,25,188.0,77.0,United States,2008,Summer,Water Polo,Water Polo Women's Water Polo,Silver,932,1,1
5152,"Elizabeth ""Betsey"" Armstrong",F,29,188.0,77.0,United States,2012,Summer,Water Polo,Water Polo Women's Water Polo,Gold,918,1,1
5159,Dylan Armstrong,M,27,190.0,125.0,Canada,2008,Summer,Athletics,Athletics Men's Shot Put,Bronze,1116,1,0
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,30,171.0,59.0,Australia,2000,Summer,Sailing,Sailing Women's Two Person Dinghy,Gold,880,1,1
5167,Kristin Ann Armstrong (-Savola),F,34,173.0,58.0,United States,2008,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,932,1,3
5167,Kristin Ann Armstrong (-Savola),F,38,173.0,58.0,United States,2012,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,918,1,3
5167,Kristin Ann Armstrong (-Savola),F,42,173.0,58.0,United States,2016,Summer,Cycling,Cycling Women's Individual Time Trial,Gold,969,1,3
5198,Judith Arndt,F,28,173.0,59.0,Germany,2004,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,898,1,0
5198,Judith Arndt,F,36,173.0,59.0,Germany,2012,Summer,Cycling,Cycling Women's Individual Time Trial,Silver,918,1,0
5218,Clemens Arnold,M,25,183.0,87.0,Germany,2004,Summer,Hockey,Hockey Men's Hockey,Bronze,1103,1,0
5233,Virginie Arnold,F,28,155.0,50.0,France,2008,Summer,Archery,Archery Women's Team,Bronze,932,1,0
5245,Emilie Hegh Arntzen,F,22,183.0,78.0,Norway,2016,Summer,Handball,Handball Women's Handball,Bronze,969,1,0
5298,"Jacob Joseph ""Jake"" Arrieta",M,22,193.0,102.0,United States,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,1116,1,0
5306,Christine Arron,F,30,177.0,64.0,France,2004,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,898,1,0
5307,Ins Arrondo,F,22,167.0,58.0,Argentina,2000,Summer,Hockey,Hockey Women's Hockey,Silver,880,1,0
5307,Ins Arrondo,F,26,167.0,58.0,Argentina,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,898,1,0
5325,Francisco Esteban Arru Pardo,M,23,169.0,64.0,Chile,2000,Summer,Football,Football Men's Football,Bronze,1124,1,0
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",F,18,178.0,69.0,United States,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,880,1,1
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191.0,75.0,Russia,2000,Summer,Volleyball,Volleyball Women's Volleyball,Silver,880,1,0
5353,Yevgeniya Viktorovna Artamonova-Estes,F,29,191.0,75.0,Russia,2004,Summer,Volleyball,Volleyball Women's Volleyball,Silver,898,1,0
5355,Bakhtiyar Garifulayevich Artayev,M,21,183.0,75.0,Kazakhstan,2004,Summer,Boxing,Boxing Men's Welterweight,Gold,1103,1,1
5363,"Alexander Vladimirovich ""Sasha"" Artemev",M,22,168.0,72.0,United States,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1116,1,0
5366,Olga Dmitriyevna Arteshina,F,21,191.0,78.0,Russia,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,898,1,0
5391,Sedat Artu,M,28,162.0,56.0,Turkey,2004,Summer,Weightlifting,Weightlifting Men's Bantamweight,Bronze,1103,1,0
5414,Migran Arutyunyan,M,27,166.0,67.0,Armenia,2016,Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver,1054,1,0
5432,Andrey Nikolayevich Aryamnov,M,20,172.0,105.0,Belarus,2008,Summer,Weightlifting,Weightlifting Men's Heavyweight,Gold,1116,1,1
5453,Laura Asadauskait-Zadneprovskien,F,28,160.0,49.0,Lithuania,2012,Summer,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold,918,1,1
5456,Nobuharu Asahara,M,36,179.0,76.0,Japan,2008,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1116,1,0
5466,Giorgi Asanidze,M,25,173.0,85.0,Georgia,2000,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze,1124,1,1
5466,Giorgi Asanidze,M,28,173.0,85.0,Georgia,2004,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold,1103,1,1
5500,Sergei Aschwanden,M,32,181.0,92.0,Switzerland,2008,Summer,Judo,Judo Men's Middleweight,Bronze,1116,1,0
5520,Sturla sgeirsson,M,28,182.0,80.0,Iceland,2008,Summer,Handball,Handball Men's Handball,Silver,1116,1,0
5532,Glenn Ashby,M,30,170.0,76.0,Australia,2008,Summer,Sailing,Sailing Mixed Multihull,Silver,1116,1,0
5542,"Geraldina Rachel ""Dina"" Asher-Smith",F,20,164.0,55.0,Great Britain,2016,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,969,1,0
5559,"Thomas John Mitchell ""Tom"" Ashley",M,24,188.0,70.0,New Zealand,2008,Summer,Sailing,Sailing Men's Windsurfer,Gold,1116,1,1
5561,Nickel Ashmeade,M,26,183.0,77.0,Jamaica,2016,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,1054,1,1
5577,Jessica Ashwood,F,23,173.0,64.0,Australia,2016,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,969,1,0
5588,Dimitra Asilian,F,32,170.0,60.0,Greece,2004,Summer,Water Polo,Water Polo Women's Water Polo,Silver,898,1,0
5625,Fuad Aslanov,M,21,175.0,74.0,Azerbaijan,2004,Summer,Boxing,Boxing Men's Flyweight,Bronze,1103,1,0
5631,"Kosovare ""Kosse"" Asllani",F,27,166.0,56.0,Sweden,2016,Summer,Football,Football Women's Football,Silver,969,1,0
5632,Brahim Asloum,M,21,165.0,48.0,France,2000,Summer,Boxing,Boxing Men's Light-Flyweight,Gold,1124,1,1
5652,Simon Olof Karl Aspelin,M,34,185.0,79.0,Sweden-2,2008,Summer,Tennis,Tennis Men's Doubles,Silver,1116,1,0
5670,Valerio Aspromonte,M,25,187.0,84.0,Italy,2012,Summer,Fencing,"Fencing Men's Foil, Team",Gold,1023,1,1
5687,Sofia Assefa Abebe,F,24,167.0,52.0,Ethiopia,2012,Summer,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze,918,1,0
5702,Igor Vyacheslavovich Astapkovich,M,37,192.0,120.0,Belarus,2000,Summer,Athletics,Athletics Men's Hammer Throw,Bronze,1124,1,0
5724,rad Suleyman Aumova,F,46,158.0,57.0,Azerbaijan,2004,Summer,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze,898,1,0
5778,Abbos Atayev,M,26,186.0,75.0,Uzbekistan,2012,Summer,Boxing,Boxing Men's Middleweight,Bronze,1023,1,0
5832,Arnr Atlason,M,24,191.0,91.0,Iceland,2008,Summer,Handball,Handball Men's Handball,Silver,1116,1,0
5869,Louis Mark Attrill,M,25,193.0,95.0,Great Britain,2000,Summer,Rowing,Rowing Men's Coxed Eights,Gold,1124,1,1
5921,Musa Audu,M,24,174.0,75.0,Nigeria,2004,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1103,1,0
5934,Sandra Auffarth,F,25,170.0,57.0,Germany,2012,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze,918,1,1
5934,Sandra Auffarth,F,25,170.0,57.0,Germany,2012,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,918,1,1
5934,Sandra Auffarth,F,29,170.0,57.0,Germany,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,969,1,1
5971,Seimone Delicia Augustus,F,24,183.0,74.0,United States,2008,Summer,Basketball,Basketball Women's Basketball,Gold,932,1,3
5971,Seimone Delicia Augustus,F,28,183.0,74.0,United States,2012,Summer,Basketball,Basketball Women's Basketball,Gold,918,1,3
5971,Seimone Delicia Augustus,F,32,183.0,74.0,United States,2016,Summer,Basketball,Basketball Women's Basketball,Gold,969,1,3
5979,Apti Khamzatovich Aukhadov,M,19,178.0,85.0,Russia,2012,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver,1023,1,0
6126,Mariana Avitia Martnez,F,18,164.0,61.0,Mexico,2012,Summer,Archery,Archery Women's Individual,Bronze,918,1,0
6130,Nazmi Avluca,M,31,177.0,84.0,Turkey,2008,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,1116,1,0
6131,Giorgio Avola,M,23,178.0,72.0,Italy,2012,Summer,Fencing,"Fencing Men's Foil, Team",Gold,1023,1,1
6158,Suguru Awaji,M,22,174.0,67.0,Japan,2012,Summer,Fencing,"Fencing Men's Foil, Team",Silver,1023,1,0
6160,Mohd Azizulhasni Awang,M,28,166.0,69.0,Malaysia,2016,Summer,Cycling,Cycling Men's Keirin,Bronze,1054,1,0
6164,Nduka Awazie,M,19,172.0,74.0,Nigeria,2000,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,1124,1,1
6174,Viktor Axelsen,M,22,194.0,88.0,Denmark,2016,Summer,Badminton,Badminton Men's Singles,Bronze,1054,1,0
6201,Roberto Fabin Ayala,M,31,177.0,75.0,Argentina,2004,Summer,Football,Football Men's Football,Gold,1103,1,1
6204,Almaz Ayana Eba,F,24,166.0,47.0,Ethiopia,2016,Summer,Athletics,"Athletics Women's 5,000 metres",Bronze,969,1,1
6204,Almaz Ayana Eba,F,24,166.0,47.0,Ethiopia,2016,Summer,Athletics,"Athletics Women's 10,000 metres",Gold,969,1,1
6241,Camille Anas Ayglon-Saurina,F,31,180.0,66.0,France,2016,Summer,Handball,Handball Women's Handball,Silver,969,1,0
6256,"Luciana Paula ""Lucha"" Aymar",F,23,178.0,59.0,Argentina,2000,Summer,Hockey,Hockey Women's Hockey,Silver,880,1,0
6256,"Luciana Paula ""Lucha"" Aymar",F,27,178.0,59.0,Argentina,2004,Summer,Hockey,Hockey Women's Hockey,Bronze,898,1,0
6256,"Luciana Paula ""Lucha"" Aymar",F,30,178.0,59.0,Argentina,2008,Summer,Hockey,Hockey Women's Hockey,Bronze,932,1,0
